0.7941176,32,entropy,7,62,3,balanced
0.7941176,32,entropy,7,63,3,balanced
0.7941176,32,entropy,7,64,3,balanced
0.7941176,32,entropy,7,65,3,balanced
0.7941176,32,entropy,7,66,3,balanced
0.7941176,32,entropy,7,67,3,balanced
0.7941176,32,entropy,7,68,3,balanced
0.7941176,32,entropy,7,69,3,balanced
0.7941176,32,entropy,7,70,3,balanced
0.7941176,32,entropy,7,71,3,balanced
0.7941176,32,entropy,7,72,3,balanced
0.7941176,32,entropy,7,73,3,balanced
0.7941176,32,entropy,7,74,3,balanced
0.7941176,32,entropy,7,75,3,balanced
0.7941176,32,entropy,7,76,3,balanced
0.7941176,32,entropy,7,77,3,balanced
0.7941176,32,entropy,7,78,3,balanced
0.7941176,32,entropy,7,79,3,balanced
0.7941176,21,gini,13,35,2,balanced
0.7941176,29,entropy,10,61,1,balanced 26
0.7941176,29,entropy,11,41,1,balanced 51
0.7941176,29,entropy,11,56,1,balanced 66
0.7941176,29,entropy,11,63,1,balanced 73
0.7941176,29,entropy,11,75,1,balanced 85
0.7941176,29,entropy,12,57,1,balanced 112
0.7941176,29,entropy,13,43,1,balanced 143
0.7941176,29,entropy,13,58,1,balanced 158
0.7941176,29,entropy,14,43,1,balanced 188
0.7941176,30,entropy,11,64,1,balanced 299
0.7941176,30,entropy,12,55,1,balanced 335
0.7941176,30,entropy,12,56,1,balanced 336
0.7941176,30,entropy,12,57,1,balanced 337
0.7941176,30,entropy,13,43,1,balanced 368
0.7941176,30,entropy,14,72,1,balanced 442
0.7941176,31,entropy,10,47,1,balanced 462
0.7941176,31,entropy,11,43,1,balanced 503
0.7941176,31,entropy,12,46,1,balanced 551
0.7941176,31,entropy,12,62,1,balanced 567
0.7941176,31,entropy,13,36,1,balanced 586
0.7941176,31,entropy,13,45,1,balanced 595
0.7941176,31,entropy,14,51,1,balanced 646
0.7941176,31,entropy,14,79,1,balanced 674
0.7941176,32,entropy,10,59,1,balanced 699
0.7941176,32,entropy,10,76,1,balanced 716
0.7941176,32,entropy,11,42,1,balanced 727
0.7941176,32,entropy,12,73,1,balanced 803
0.7941176,32,entropy,13,46,1,balanced 821
0.7941176,32,entropy,14,43,1,balanced 863
0.7941176,33,entropy,10,36,1,balanced 901
0.7941176,33,entropy,10,68,1,balanced 933
0.7941176,33,entropy,11,43,1,balanced 953
0.7941176,33,entropy,11,62,1,balanced 972
0.7941176,33,entropy,12,43,1,balanced 998
0.7941176,33,entropy,12,57,1,balanced 1012
0.7941176,33,entropy,12,71,1,balanced 1026
0.7941176,33,entropy,14,58,1,balanced 1103
0.7941176,33,entropy,14,74,1,balanced 1119
0.7941176,34,entropy,10,77,1,balanced 1167
0.7941176,34,entropy,13,64,1,balanced 1289
0.7941176,34,entropy,13,66,1,balanced 1291
0.7941176,34,entropy,14,61,1,balanced 1331
0.7941176,34,entropy,14,64,1,balanced 1334
0.7941176,29,gini,10,58,1,balanced 1373
0.7941176,29,gini,10,60,1,balanced 1375
0.7941176,29,gini,10,62,1,balanced 1377
0.7941176,29,gini,10,69,1,balanced 1384
0.7941176,29,gini,10,70,1,balanced 1385
0.7941176,29,gini,10,79,1,balanced 1394
0.7941176,29,gini,11,42,1,balanced 1402
0.7941176,29,gini,11,50,1,balanced 1410
0.7941176,29,gini,11,76,1,balanced 1436
0.7941176,29,gini,12,73,1,balanced 1478
0.7941176,29,gini,14,63,1,balanced 1558
0.7941176,29,gini,14,74,1,balanced 1569
0.7941176,30,gini,11,43,1,balanced 1628
0.7941176,30,gini,11,63,1,balanced 1648
0.7941176,30,gini,12,40,1,balanced 1670
0.7941176,30,gini,12,50,1,balanced 1680
0.7941176,30,gini,12,59,1,balanced 1689
0.7941176,30,gini,13,50,1,balanced 1725
0.7941176,30,gini,13,53,1,balanced 1728
0.7941176,30,gini,13,60,1,balanced 1735
0.7941176,30,gini,14,51,1,balanced 1771
0.7941176,30,gini,14,64,1,balanced 1784
0.7941176,31,gini,10,38,1,balanced 1803
0.7941176,31,gini,10,46,1,balanced 1811
0.7941176,31,gini,10,50,1,balanced 1815
0.7941176,31,gini,10,58,1,balanced 1823
0.7941176,31,gini,11,64,1,balanced 1874
0.7941176,31,gini,12,41,1,balanced 1896
0.7941176,31,gini,12,64,1,balanced 1919
0.7941176,31,gini,12,77,1,balanced 1932
0.7941176,31,gini,13,47,1,balanced 1947
0.7941176,31,gini,13,49,1,balanced 1949
0.7941176,31,gini,13,50,1,balanced 1950
0.7941176,31,gini,13,69,1,balanced 1969
0.7941176,32,gini,10,62,1,balanced 2052
0.7941176,32,gini,11,40,1,balanced 2075
0.7941176,32,gini,11,52,1,balanced 2087
0.7941176,32,gini,11,64,1,balanced 2099
0.7941176,32,gini,11,78,1,balanced 2113
0.7941176,32,gini,12,39,1,balanced 2119
0.7941176,32,gini,12,62,1,balanced 2142
0.7941176,32,gini,13,42,1,balanced 2167
0.7941176,32,gini,13,59,1,balanced 2184
0.7941176,32,gini,13,73,1,balanced 2198
0.7941176,32,gini,13,77,1,balanced 2202
0.7941176,32,gini,14,48,1,balanced 2218
0.7941176,32,gini,14,51,1,balanced 2221
0.7941176,32,gini,14,63,1,balanced 2233
0.7941176,32,gini,14,67,1,balanced 2237
0.7941176,33,gini,10,72,1,balanced 2287
0.7941176,33,gini,11,49,1,balanced 2309
0.7941176,33,gini,11,66,1,balanced 2326
0.7941176,33,gini,11,68,1,balanced 2328
0.7941176,33,gini,11,70,1,balanced 2330
0.7941176,33,gini,12,43,1,balanced 2348
0.7941176,33,gini,12,73,1,balanced 2378
0.7941176,33,gini,13,43,1,balanced 2393
0.7941176,33,gini,13,53,1,balanced 2403
0.7941176,33,gini,14,38,1,balanced 2433
0.7941176,34,gini,10,54,1,balanced 2494
0.7941176,34,gini,10,60,1,balanced 2500
0.7941176,34,gini,10,65,1,balanced 2505
0.7941176,34,gini,10,68,1,balanced 2508
0.7941176,34,gini,11,39,1,balanced 2524
0.7941176,34,gini,11,46,1,balanced 2531
0.7941176,34,gini,11,48,1,balanced 2533
0.7941176,34,gini,11,59,1,balanced 2544
0.7941176,34,gini,11,60,1,balanced 2545
0.7941176,34,gini,11,67,1,balanced 2552
0.7941176,34,gini,11,73,1,balanced 2558
0.7941176,34,gini,12,41,1,balanced 2571
0.7941176,34,gini,13,65,1,balanced 2640
0.7941176,34,gini,13,67,1,balanced 2642
0.7941176,34,gini,13,72,1,balanced 2647
0.7941176,34,gini,14,40,1,balanced 2660
0.7941176,34,gini,14,44,1,balanced 2664
0.7941176,34,gini,14,57,1,balanced 2677
0.7941176,34,gini,14,61,1,balanced 2681
0.7941176,34,gini,14,63,1,balanced 2683
0.7941176,34,gini,14,70,1,balanced 2690
0.7794118,22,entropy,13,39,1,balanced
0.7794118,22,entropy,13,41,1,balanced
0.7794118,22,entropy,13,42,1,balanced
0.7794118,23,entropy,13,35,2,balanced
0.7794118,23,entropy,13,36,2,balanced
0.7794118,23,entropy,13,37,2,balanced
0.7794118,23,entropy,13,39,1,balanced
0.7794118,23,entropy,13,41,1,balanced
0.7794118,23,entropy,13,42,1,balanced
0.7794118,24,entropy,5,35,6,balanced
0.7794118,24,entropy,5,36,6,balanced
0.7794118,24,entropy,5,37,6,balanced
0.7794118,24,entropy,5,38,6,balanced
0.7794118,24,entropy,5,39,6,balanced
0.7794118,24,entropy,5,40,6,balanced
0.7794118,24,entropy,5,41,6,balanced
0.7794118,24,entropy,5,42,6,balanced
0.7794118,24,entropy,5,43,6,balanced
0.7794118,24,entropy,5,44,6,balanced
0.7794118,24,entropy,5,45,6,balanced
0.7794118,24,entropy,5,46,6,balanced
0.7794118,24,entropy,5,47,6,balanced
0.7794118,24,entropy,5,48,6,balanced
0.7794118,24,entropy,5,49,6,balanced
0.7794118,24,entropy,5,50,6,balanced
0.7794118,24,entropy,5,51,6,balanced
0.7794118,24,entropy,5,52,6,balanced
0.7794118,24,entropy,5,53,6,balanced
0.7794118,24,entropy,5,54,6,balanced
0.7794118,24,entropy,5,55,6,balanced
0.7794118,24,entropy,5,56,6,balanced
0.7794118,24,entropy,5,57,6,balanced
0.7794118,24,entropy,5,58,6,balanced
0.7794118,24,entropy,5,59,6,balanced
0.7794118,24,entropy,5,60,6,balanced
0.7794118,24,entropy,5,61,6,balanced
0.7794118,24,entropy,5,62,6,balanced
0.7794118,24,entropy,5,63,6,balanced
0.7794118,24,entropy,5,64,6,balanced
0.7794118,24,entropy,5,65,6,balanced
0.7794118,24,entropy,5,66,6,balanced
0.7794118,24,entropy,5,67,6,balanced
0.7794118,24,entropy,5,68,6,balanced
0.7794118,24,entropy,5,69,6,balanced
0.7794118,24,entropy,5,70,6,balanced
0.7794118,24,entropy,5,71,6,balanced
0.7794118,24,entropy,5,72,6,balanced
0.7794118,24,entropy,5,73,6,balanced
0.7794118,24,entropy,5,74,6,balanced
0.7794118,24,entropy,5,75,6,balanced
0.7794118,24,entropy,5,76,6,balanced
0.7794118,24,entropy,5,77,6,balanced
0.7794118,24,entropy,5,78,6,balanced
0.7794118,24,entropy,5,79,6,balanced
0.7794118,24,entropy,13,37,2,balanced
0.7794118,24,entropy,13,38,2,balanced
0.7794118,24,entropy,13,39,1,balanced
0.7794118,24,entropy,13,39,2,balanced
0.7794118,24,entropy,13,40,1,balanced
0.7794118,24,entropy,13,40,2,balanced
0.7794118,24,entropy,13,41,1,balanced
0.7794118,24,entropy,13,41,2,balanced
0.7794118,24,entropy,13,42,1,balanced
0.7794118,24,entropy,13,42,2,balanced
0.7794118,24,entropy,13,43,1,balanced
0.7794118,24,entropy,13,43,2,balanced
0.7794118,24,entropy,13,44,1,balanced
0.7794118,24,entropy,13,44,2,balanced
0.7794118,24,entropy,13,45,1,balanced
0.7794118,24,entropy,13,45,2,balanced
0.7794118,24,entropy,13,46,1,balanced
0.7794118,24,entropy,13,46,2,balanced
0.7794118,24,entropy,13,47,1,balanced
0.7794118,24,entropy,13,47,2,balanced
0.7794118,24,entropy,13,48,1,balanced
0.7794118,24,entropy,13,48,2,balanced
0.7794118,24,entropy,13,49,1,balanced
0.7794118,24,entropy,13,49,2,balanced
0.7794118,24,entropy,13,50,1,balanced
0.7794118,24,entropy,13,50,2,balanced
0.7794118,24,entropy,13,51,1,balanced
0.7794118,24,entropy,13,51,2,balanced
0.7794118,24,entropy,13,52,1,balanced
0.7794118,24,entropy,13,52,2,balanced
0.7794118,24,entropy,13,53,1,balanced
0.7794118,24,entropy,13,53,2,balanced
0.7794118,24,entropy,13,54,1,balanced
0.7794118,24,entropy,13,54,2,balanced
0.7794118,24,entropy,13,55,1,balanced
0.7794118,24,entropy,13,55,2,balanced
0.7794118,24,entropy,13,56,1,balanced
0.7794118,24,entropy,13,56,2,balanced
0.7794118,24,entropy,13,57,1,balanced
0.7794118,24,entropy,13,57,2,balanced
0.7794118,24,entropy,13,58,1,balanced
0.7794118,24,entropy,13,58,2,balanced
0.7794118,24,entropy,13,59,1,balanced
0.7794118,24,entropy,13,59,2,balanced
0.7794118,24,entropy,13,60,1,balanced
0.7794118,24,entropy,13,60,2,balanced
0.7794118,24,entropy,13,61,1,balanced
0.7794118,24,entropy,13,61,2,balanced
0.7794118,24,entropy,13,62,1,balanced
0.7794118,24,entropy,13,62,2,balanced
0.7794118,24,entropy,13,63,1,balanced
0.7794118,24,entropy,13,63,2,balanced
0.7794118,24,entropy,13,64,1,balanced
0.7794118,24,entropy,13,64,2,balanced
0.7794118,24,entropy,13,65,1,balanced
0.7794118,24,entropy,13,65,2,balanced
0.7794118,24,entropy,13,66,1,balanced
0.7794118,24,entropy,13,66,2,balanced
0.7794118,24,entropy,13,67,1,balanced
0.7794118,24,entropy,13,67,2,balanced
0.7794118,24,entropy,13,68,1,balanced
0.7794118,24,entropy,13,68,2,balanced
0.7794118,24,entropy,13,69,1,balanced
0.7794118,24,entropy,13,69,2,balanced
0.7794118,24,entropy,13,70,1,balanced
0.7794118,24,entropy,13,70,2,balanced
0.7794118,24,entropy,13,71,1,balanced
0.7794118,24,entropy,13,71,2,balanced
0.7794118,24,entropy,13,72,1,balanced
0.7794118,24,entropy,13,72,2,balanced
0.7794118,24,entropy,13,73,1,balanced
0.7794118,24,entropy,13,73,2,balanced
0.7794118,24,entropy,13,74,1,balanced
0.7794118,24,entropy,13,74,2,balanced
0.7794118,24,entropy,13,75,1,balanced
0.7794118,24,entropy,13,75,2,balanced
0.7794118,24,entropy,13,76,1,balanced
0.7794118,24,entropy,13,76,2,balanced
0.7794118,24,entropy,13,77,1,balanced
0.7794118,24,entropy,13,77,2,balanced
0.7794118,24,entropy,13,78,1,balanced
0.7794118,24,entropy,13,78,2,balanced
0.7794118,24,entropy,13,79,1,balanced
0.7794118,24,entropy,13,79,2,balanced
0.7794118,25,entropy,5,35,2,balanced
0.7794118,25,entropy,5,35,6,balanced
0.7794118,25,entropy,5,36,6,balanced
0.7794118,25,entropy,5,37,6,balanced
0.7794118,25,entropy,5,38,6,balanced
0.7794118,25,entropy,5,39,6,balanced
0.7794118,25,entropy,5,40,6,balanced
0.7794118,25,entropy,5,41,6,balanced
0.7794118,25,entropy,5,42,6,balanced
0.7794118,25,entropy,5,43,6,balanced
0.7794118,25,entropy,5,44,6,balanced
0.7794118,25,entropy,5,45,6,balanced
0.7794118,25,entropy,5,46,6,balanced
0.7794118,25,entropy,5,47,6,balanced
0.7794118,25,entropy,5,48,6,balanced
0.7794118,25,entropy,5,49,6,balanced
0.7794118,25,entropy,5,50,6,balanced
0.7794118,25,entropy,5,51,6,balanced
0.7794118,25,entropy,5,52,6,balanced
0.7794118,25,entropy,5,53,6,balanced
0.7794118,25,entropy,5,54,6,balanced
0.7794118,25,entropy,5,55,6,balanced
0.7794118,25,entropy,5,56,6,balanced
0.7794118,25,entropy,5,57,6,balanced
0.7794118,25,entropy,5,58,6,balanced
0.7794118,25,entropy,5,59,6,balanced
0.7794118,25,entropy,5,60,6,balanced
0.7794118,25,entropy,5,61,6,balanced
0.7794118,25,entropy,5,62,6,balanced
0.7794118,25,entropy,5,63,6,balanced
0.7794118,25,entropy,5,64,6,balanced
0.7794118,25,entropy,5,65,6,balanced
0.7794118,25,entropy,5,66,6,balanced
0.7794118,25,entropy,5,67,6,balanced
0.7794118,25,entropy,5,68,6,balanced
0.7794118,25,entropy,5,69,6,balanced
0.7794118,25,entropy,5,70,6,balanced
0.7794118,25,entropy,5,71,6,balanced
0.7794118,25,entropy,5,72,6,balanced
0.7794118,25,entropy,5,73,6,balanced
0.7794118,25,entropy,5,74,6,balanced
0.7794118,25,entropy,5,75,6,balanced
0.7794118,25,entropy,5,76,6,balanced
0.7794118,25,entropy,5,77,6,balanced
0.7794118,25,entropy,5,78,6,balanced
0.7794118,25,entropy,5,79,6,balanced
0.7794118,25,entropy,8,35,8,balanced
0.7794118,25,entropy,8,36,8,balanced
0.7794118,25,entropy,8,37,8,balanced
0.7794118,25,entropy,8,38,8,balanced
0.7794118,25,entropy,8,39,8,balanced
0.7794118,25,entropy,8,40,8,balanced
0.7794118,25,entropy,8,41,8,balanced
0.7794118,25,entropy,8,42,8,balanced
0.7794118,25,entropy,8,43,8,balanced
0.7794118,25,entropy,8,44,8,balanced
0.7794118,25,entropy,8,45,8,balanced
0.7794118,25,entropy,8,46,8,balanced
0.7794118,25,entropy,8,47,8,balanced
0.7794118,25,entropy,8,48,8,balanced
0.7794118,25,entropy,8,49,8,balanced
0.7794118,25,entropy,8,50,8,balanced
0.7794118,25,entropy,8,51,8,balanced
0.7794118,25,entropy,8,52,8,balanced
0.7794118,25,entropy,8,53,8,balanced
0.7794118,25,entropy,8,54,8,balanced
0.7794118,25,entropy,8,55,8,balanced
0.7794118,25,entropy,8,56,8,balanced
0.7794118,25,entropy,8,57,8,balanced
0.7794118,25,entropy,8,58,8,balanced
0.7794118,25,entropy,8,59,8,balanced
0.7794118,25,entropy,8,60,8,balanced
0.7794118,25,entropy,8,61,8,balanced
0.7794118,25,entropy,8,62,8,balanced
0.7794118,25,entropy,8,63,8,balanced
0.7794118,25,entropy,8,64,8,balanced
0.7794118,25,entropy,8,65,8,balanced
0.7794118,25,entropy,8,66,8,balanced
0.7794118,25,entropy,8,67,8,balanced
0.7794118,25,entropy,8,68,8,balanced
0.7794118,25,entropy,8,69,8,balanced
0.7794118,25,entropy,8,70,8,balanced
0.7794118,25,entropy,8,71,8,balanced
0.7794118,25,entropy,8,72,8,balanced
0.7794118,25,entropy,8,73,8,balanced
0.7794118,25,entropy,8,74,8,balanced
0.7794118,25,entropy,8,75,8,balanced
0.7794118,25,entropy,8,76,8,balanced
0.7794118,25,entropy,8,77,8,balanced
0.7794118,25,entropy,8,78,8,balanced
0.7794118,25,entropy,8,79,8,balanced
0.7794118,26,entropy,5,35,2,balanced
0.7794118,26,entropy,5,38,2,balanced
0.7794118,26,entropy,5,39,2,balanced
0.7794118,26,entropy,8,35,8,balanced
0.7794118,26,entropy,8,36,8,balanced
0.7794118,26,entropy,8,37,8,balanced
0.7794118,26,entropy,8,38,8,balanced
0.7794118,26,entropy,8,39,8,balanced
0.7794118,26,entropy,8,40,8,balanced
0.7794118,26,entropy,8,41,8,balanced
0.7794118,26,entropy,8,42,8,balanced
0.7794118,26,entropy,8,43,8,balanced
0.7794118,26,entropy,8,44,8,balanced
0.7794118,26,entropy,8,45,8,balanced
0.7794118,26,entropy,8,46,8,balanced
0.7794118,26,entropy,8,47,8,balanced
0.7794118,26,entropy,8,48,8,balanced
0.7794118,26,entropy,8,49,8,balanced
0.7794118,26,entropy,8,50,8,balanced
0.7794118,26,entropy,8,51,8,balanced
0.7794118,26,entropy,8,52,8,balanced
0.7794118,26,entropy,8,53,8,balanced
0.7794118,26,entropy,8,54,8,balanced
0.7794118,26,entropy,8,55,8,balanced
0.7794118,26,entropy,8,56,8,balanced
0.7794118,26,entropy,8,57,8,balanced
0.7794118,26,entropy,8,58,8,balanced
0.7794118,26,entropy,8,59,8,balanced
0.7794118,26,entropy,8,60,8,balanced
0.7794118,26,entropy,8,61,8,balanced
0.7794118,26,entropy,8,62,8,balanced
0.7794118,26,entropy,8,63,8,balanced
0.7794118,26,entropy,8,64,8,balanced
0.7794118,26,entropy,8,65,8,balanced
0.7794118,26,entropy,8,66,8,balanced
0.7794118,26,entropy,8,67,8,balanced
0.7794118,26,entropy,8,68,8,balanced
0.7794118,26,entropy,8,69,8,balanced
0.7794118,26,entropy,8,70,8,balanced
0.7794118,26,entropy,8,71,8,balanced
0.7794118,26,entropy,8,72,8,balanced
0.7794118,26,entropy,8,73,8,balanced
0.7794118,26,entropy,8,74,8,balanced
0.7794118,26,entropy,8,75,8,balanced
0.7794118,26,entropy,8,76,8,balanced
0.7794118,26,entropy,8,77,8,balanced
0.7794118,26,entropy,8,78,8,balanced
0.7794118,26,entropy,8,79,8,balanced
0.7794118,27,entropy,5,37,2,balanced
0.7794118,27,entropy,13,39,1,balanced
0.7794118,27,entropy,13,43,1,balanced
0.7794118,27,entropy,13,44,1,balanced
0.7794118,27,entropy,13,45,1,balanced
0.7794118,27,entropy,13,46,1,balanced
0.7794118,27,entropy,13,47,1,balanced
0.7794118,27,entropy,13,48,1,balanced
0.7794118,27,entropy,13,49,1,balanced
0.7794118,27,entropy,13,50,1,balanced
0.7794118,27,entropy,13,51,1,balanced
0.7794118,27,entropy,13,52,1,balanced
0.7794118,27,entropy,13,53,1,balanced
0.7794118,27,entropy,13,54,1,balanced
0.7794118,27,entropy,13,55,1,balanced
0.7794118,27,entropy,13,56,1,balanced
0.7794118,27,entropy,13,57,1,balanced
0.7794118,27,entropy,13,58,1,balanced
0.7794118,27,entropy,13,59,1,balanced
0.7794118,27,entropy,13,60,1,balanced
0.7794118,27,entropy,13,61,1,balanced
0.7794118,27,entropy,13,62,1,balanced
0.7794118,27,entropy,13,63,1,balanced
0.7794118,27,entropy,13,64,1,balanced
0.7794118,27,entropy,13,65,1,balanced
0.7794118,27,entropy,13,66,1,balanced
0.7794118,27,entropy,13,67,1,balanced
0.7794118,27,entropy,13,68,1,balanced
0.7794118,27,entropy,13,69,1,balanced
0.7794118,27,entropy,13,70,1,balanced
0.7794118,27,entropy,13,71,1,balanced
0.7794118,27,entropy,13,72,1,balanced
0.7794118,27,entropy,13,73,1,balanced
0.7794118,27,entropy,13,74,1,balanced
0.7794118,27,entropy,13,75,1,balanced
0.7794118,27,entropy,13,76,1,balanced
0.7794118,27,entropy,13,77,1,balanced
0.7794118,27,entropy,13,78,1,balanced
0.7794118,27,entropy,13,79,1,balanced
0.7794118,28,entropy,5,38,2,balanced
0.7794118,28,entropy,5,39,2,balanced
0.7794118,28,entropy,5,40,2,balanced
0.7794118,28,entropy,5,41,2,balanced
0.7794118,28,entropy,5,42,2,balanced
0.7794118,28,entropy,5,43,2,balanced
0.7794118,28,entropy,5,44,2,balanced
0.7794118,28,entropy,5,45,2,balanced
0.7794118,28,entropy,5,46,2,balanced
0.7794118,28,entropy,5,47,2,balanced
0.7794118,28,entropy,5,48,2,balanced
0.7794118,28,entropy,5,49,2,balanced
0.7794118,28,entropy,5,50,2,balanced
0.7794118,28,entropy,5,51,2,balanced
0.7794118,28,entropy,5,52,2,balanced
0.7794118,28,entropy,5,53,2,balanced
0.7794118,28,entropy,5,54,2,balanced
0.7794118,28,entropy,5,55,2,balanced
0.7794118,28,entropy,5,56,2,balanced
0.7794118,28,entropy,5,57,2,balanced
0.7794118,28,entropy,5,58,2,balanced
0.7794118,28,entropy,5,59,2,balanced
0.7794118,28,entropy,5,60,2,balanced
0.7794118,28,entropy,5,61,2,balanced
0.7794118,28,entropy,5,62,2,balanced
0.7794118,28,entropy,5,63,2,balanced
0.7794118,28,entropy,5,64,2,balanced
0.7794118,28,entropy,5,65,2,balanced
0.7794118,28,entropy,5,66,2,balanced
0.7794118,28,entropy,5,67,2,balanced
0.7794118,28,entropy,5,68,2,balanced
0.7794118,28,entropy,5,69,2,balanced
0.7794118,28,entropy,5,70,2,balanced
0.7794118,28,entropy,5,71,2,balanced
0.7794118,28,entropy,5,72,2,balanced
0.7794118,28,entropy,5,73,2,balanced
0.7794118,28,entropy,5,74,2,balanced
0.7794118,28,entropy,5,75,2,balanced
0.7794118,28,entropy,5,76,2,balanced
0.7794118,28,entropy,5,77,2,balanced
0.7794118,28,entropy,5,78,2,balanced
0.7794118,28,entropy,5,79,2,balanced
0.7794118,28,entropy,13,39,1,balanced
