0.746268656716418,300,'balanced',False,True,True,None,100,'ovr',-1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,300,'balanced',False,True,True,None,500,'ovr',-1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,500,'balanced',False,True,True,None,500,'ovr',-1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000,'balanced',False,True,True,None,500,'ovr',-1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000,'balanced',False,True,True,None,500,'ovr',-1,'l2',0,'lbfgs',0.0001,0,False
0.73134328358209,300,'balanced',False,True,True,None,100,'multinomial',1,'l2',0,'newton-cg',0.0001,0,False
0.73134328358209,300,'balanced',False,True,True,None,100,'multinomial',1,'l2',0,'newton-cg',0.0001,1,False
0.73134328358209,300,'balanced',False,True,True,None,100,'multinomial',-1,'l2',0,'newton-cg',0.0001,3,False
0.73134328358209,250,'balanced',False,True,True,None,100,'multinomial',-1,'l2',0,'newton-cg',0.0001,0,False
0.73134328358209,200,'balanced',False,True,True,None,100,'multinomial',-1,'l2',0,'newton-cg',0.0001,0,False
0.73134328358209,300,'balanced',False,True,True,None,100,'multinomial',-1,'l2',1,'newton-cg',0.0001,0,False
0.73134328358209,300,'balanced',False,True,True,None,100,'multinomial',-1,'l2',100,'newton-cg',0.0001,0,False
0.716417910447761,300,'balanced',False,True,True,None,100,'multinomial',-1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,500,'ovr',-1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',-1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.7205882352941176,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.7205882352941176,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
0.746268656716418,1000.0,'balanced',False,True,True,None,1000,'ovr',1,'l2',0,'lbfgs',0.0001,0,False
